year,carrier,salida,llegada,dif
2013,UA,2022-06-01T13:00:00Z,2022-06-01T13:59:00Z,59
2013,DL,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,AA,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,UA,2022-06-01T13:00:00Z,2022-06-01T13:59:00Z,59
2013,DL,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:05:00Z,5
2013,DL,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,UA,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,DL,2022-06-01T14:00:00Z,2022-06-01T14:10:00Z,10
2013,MQ,2022-06-01T14:00:00Z,2022-06-01T14:05:00Z,5
2013,VX,2022-06-01T14:00:00Z,2022-06-01T14:10:00Z,10
2013,F9,2022-06-01T13:00:00Z,2022-06-01T13:30:00Z,30
2013,DL,2022-06-01T14:00:00Z,2022-06-01T14:15:00Z,15
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:17:00Z,17
2013,AA,2022-06-01T14:00:00Z,2022-06-01T14:20:00Z,20
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:20:00Z,20
2013,UA,2022-06-01T14:00:00Z,2022-06-01T14:11:00Z,11
2013,AA,2022-06-01T14:00:00Z,2022-06-01T14:20:00Z,20
2013,MQ,2022-06-01T14:00:00Z,2022-06-01T14:20:00Z,20
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:29:00Z,29
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:22:00Z,22
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:29:00Z,29
2013,9E,2022-06-01T14:00:00Z,2022-06-01T14:30:00Z,30
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,UA,2022-06-01T14:00:00Z,2022-06-01T14:29:00Z,29
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:29:00Z,29
2013,WN,2022-06-01T14:00:00Z,2022-06-01T14:30:00Z,30
2013,UA,2022-06-01T14:00:00Z,2022-06-01T14:00:00Z,0
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:30:00Z,30
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:30:00Z,30
2013,DL,2022-06-01T14:00:00Z,2022-06-01T14:15:00Z,15
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:40:00Z,40
2013,VX,2022-06-01T14:00:00Z,2022-06-01T14:35:00Z,35
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:36:00Z,36
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:15:00Z,15
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:25:00Z,25
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:45:00Z,45
2013,AA,2022-06-01T14:00:00Z,2022-06-01T14:40:00Z,40
2013,9E,2022-06-01T14:00:00Z,2022-06-01T14:50:00Z,50
2013,9E,2022-06-01T14:00:00Z,2022-06-01T14:50:00Z,50
2013,AA,2022-06-01T14:00:00Z,2022-06-01T14:45:00Z,45
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:59:00Z,59
2013,WN,2022-06-01T14:00:00Z,2022-06-01T14:45:00Z,45
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:55:00Z,55
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:29:00Z,29
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:42:00Z,42
2013,UA,2022-06-01T14:00:00Z,2022-06-01T14:59:00Z,59
2013,MQ,2022-06-01T14:00:00Z,2022-06-01T14:55:00Z,55
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:00:00Z,0
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:50:00Z,50
2013,US,2022-06-01T14:00:00Z,2022-06-01T14:59:00Z,59
2013,DL,2022-06-01T15:00:00Z,2022-06-01T15:04:00Z,4
2013,HA,2022-06-01T15:00:00Z,2022-06-01T15:00:00Z,0
2013,MQ,2022-06-01T14:00:00Z,2022-06-01T14:59:00Z,59
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:29:00Z,29
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:00:00Z,0
2013,DL,2022-06-01T15:00:00Z,2022-06-01T15:00:00Z,0
2013,US,2022-06-01T14:00:00Z,2022-06-01T14:59:00Z,59
2013,UA,2022-06-01T14:00:00Z,2022-06-01T14:56:00Z,56
2013,DL,2022-06-01T15:00:00Z,2022-06-01T15:00:00Z,0
2013,EV,2022-06-01T14:00:00Z,2022-06-01T14:59:00Z,59
2013,MQ,2022-06-01T15:00:00Z,2022-06-01T15:10:00Z,10
2013,UA,2022-06-01T14:00:00Z,2022-06-01T14:53:00Z,53
2013,US,2022-06-01T15:00:00Z,2022-06-01T15:15:00Z,15
2013,US,2022-06-01T15:00:00Z,2022-06-01T15:15:00Z,15
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:13:00Z,13
2013,AA,2022-06-01T15:00:00Z,2022-06-01T15:20:00Z,20
2013,B6,2022-06-01T14:00:00Z,2022-06-01T14:05:00Z,5
2013,AA,2022-06-01T15:00:00Z,2022-06-01T15:30:00Z,30
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:29:00Z,29
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:29:00Z,29
2013,MQ,2022-06-01T15:00:00Z,2022-06-01T15:30:00Z,30
2013,DL,2022-06-01T15:00:00Z,2022-06-01T15:30:00Z,30
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:25:00Z,25
2013,AA,2022-06-01T15:00:00Z,2022-06-01T15:30:00Z,30
2013,US,2022-06-01T15:00:00Z,2022-06-01T15:15:00Z,15
2013,AA,2022-06-01T15:00:00Z,2022-06-01T15:30:00Z,30
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:29:00Z,29
2013,B6,2022-06-01T15:00:00Z,2022-06-01T15:35:00Z,35
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:35:00Z,35
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:51:00Z,51
2013,B6,2022-06-01T15:00:00Z,2022-06-01T15:44:00Z,44
2013,DL,2022-06-01T15:00:00Z,2022-06-01T15:50:00Z,50
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,B6,2022-06-01T15:00:00Z,2022-06-01T15:55:00Z,55
2013,US,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:59:00Z,59
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:51:00Z,51
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,WN,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,MQ,2022-06-01T16:00:00Z,2022-06-01T16:00:00Z,0
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:59:00Z,59
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:10:00Z,10
2013,B6,2022-06-01T16:00:00Z,2022-06-01T16:10:00Z,10
2013,MQ,2022-06-01T15:00:00Z,2022-06-01T15:50:00Z,50
2013,AA,2022-06-01T16:00:00Z,2022-06-01T16:15:00Z,15
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:56:00Z,56
2013,B6,2022-06-01T15:00:00Z,2022-06-01T15:50:00Z,50
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:15:00Z,15
2013,UA,2022-06-01T15:00:00Z,2022-06-01T15:55:00Z,55
2013,MQ,2022-06-01T16:00:00Z,2022-06-01T16:15:00Z,15
2013,DL,2022-06-01T15:00:00Z,2022-06-01T15:30:00Z,30
2013,B6,2022-06-01T16:00:00Z,2022-06-01T16:25:00Z,25
2013,EV,2022-06-01T16:00:00Z,2022-06-01T16:30:00Z,30
2013,B6,2022-06-01T16:00:00Z,2022-06-01T16:05:00Z,5
2013,EV,2022-06-01T16:00:00Z,2022-06-01T16:30:00Z,30
2013,9E,2022-06-01T16:00:00Z,2022-06-01T16:25:00Z,25
2013,US,2022-06-01T16:00:00Z,2022-06-01T16:30:00Z,30
2013,EV,2022-06-01T16:00:00Z,2022-06-01T16:30:00Z,30
2013,EV,2022-06-01T16:00:00Z,2022-06-01T16:30:00Z,30
2013,WN,2022-06-01T16:00:00Z,2022-06-01T16:05:00Z,5
2013,B6,2022-06-01T16:00:00Z,2022-06-01T16:31:00Z,31
2013,MQ,2022-06-01T16:00:00Z,2022-06-01T16:35:00Z,35
2013,UA,2022-06-01T16:00:00Z,2022-06-01T16:30:00Z,30
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:30:00Z,30
2013,EV,2022-06-01T16:00:00Z,2022-06-01T16:35:00Z,35
2013,AA,2022-06-01T16:00:00Z,2022-06-01T16:25:00Z,25
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:35:00Z,35
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:35:00Z,35
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:30:00Z,30
2013,UA,2022-06-01T16:00:00Z,2022-06-01T16:36:00Z,36
2013,UA,2022-06-01T16:00:00Z,2022-06-01T16:37:00Z,37
2013,AA,2022-06-01T16:00:00Z,2022-06-01T16:40:00Z,40
2013,UA,2022-06-01T16:00:00Z,2022-06-01T16:30:00Z,30
2013,B6,2022-06-01T16:00:00Z,2022-06-01T16:45:00Z,45
2013,MQ,2022-06-01T16:00:00Z,2022-06-01T16:50:00Z,50
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:45:00Z,45
2013,AA,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,UA,2022-06-01T16:00:00Z,2022-06-01T16:05:00Z,5
2013,MQ,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,UA,2022-06-01T16:00:00Z,2022-06-01T16:55:00Z,55
2013,US,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,9E,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,VX,2022-06-01T15:00:00Z,2022-06-01T15:30:00Z,30
2013,B6,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,US,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,UA,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,DL,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:05:00Z,5
2013,DL,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,AA,2022-06-01T17:00:00Z,2022-06-01T17:05:00Z,5
2013,MQ,2022-06-01T17:00:00Z,2022-06-01T17:05:00Z,5
2013,UA,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,MQ,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,B6,2022-06-01T17:00:00Z,2022-06-01T17:09:00Z,9
2013,WN,2022-06-01T17:00:00Z,2022-06-01T17:10:00Z,10
2013,WN,2022-06-01T17:00:00Z,2022-06-01T17:05:00Z,5
2013,DL,2022-06-01T16:00:00Z,2022-06-01T16:45:00Z,45
2013,B6,2022-06-01T17:00:00Z,2022-06-01T17:20:00Z,20
2013,MQ,2022-06-01T17:00:00Z,2022-06-01T17:20:00Z,20
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:29:00Z,29
2013,MQ,2022-06-01T17:00:00Z,2022-06-01T17:35:00Z,35
2013,DL,2022-06-01T17:00:00Z,2022-06-01T17:35:00Z,35
2013,EV,2022-06-01T16:00:00Z,2022-06-01T16:20:00Z,20
2013,DL,2022-06-01T17:00:00Z,2022-06-01T17:40:00Z,40
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:30:00Z,30
2013,AA,2022-06-01T17:00:00Z,2022-06-01T17:40:00Z,40
2013,AA,2022-06-01T17:00:00Z,2022-06-01T17:40:00Z,40
2013,B6,2022-06-01T17:00:00Z,2022-06-01T17:42:00Z,42
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:40:00Z,40
2013,B6,2022-06-01T17:00:00Z,2022-06-01T17:45:00Z,45
2013,AA,2022-06-01T17:00:00Z,2022-06-01T17:45:00Z,45
2013,EV,2022-06-01T15:00:00Z,2022-06-01T15:29:00Z,29
2013,DL,2022-06-01T17:00:00Z,2022-06-01T17:50:00Z,50
2013,UA,2022-06-01T17:00:00Z,2022-06-01T17:48:00Z,48
2013,B6,2022-06-01T17:00:00Z,2022-06-01T17:55:00Z,55
2013,AA,2022-06-01T18:00:00Z,2022-06-01T18:00:00Z,0
2013,B6,2022-06-01T17:00:00Z,2022-06-01T17:55:00Z,55
2013,US,2022-06-01T17:00:00Z,2022-06-01T17:59:00Z,59
2013,US,2022-06-01T18:00:00Z,2022-06-01T18:00:00Z,0
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:50:00Z,50
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:59:00Z,59
2013,EV,2022-06-01T18:00:00Z,2022-06-01T18:05:00Z,5
2013,WN,2022-06-01T17:00:00Z,2022-06-01T17:55:00Z,55
2013,DL,2022-06-01T17:00:00Z,2022-06-01T17:59:00Z,59
2013,B6,2022-06-01T18:00:00Z,2022-06-01T18:03:00Z,3
2013,WN,2022-06-01T17:00:00Z,2022-06-01T17:35:00Z,35
2013,WN,2022-06-01T18:00:00Z,2022-06-01T18:00:00Z,0
2013,9E,2022-06-01T18:00:00Z,2022-06-01T18:00:00Z,0
2013,MQ,2022-06-01T18:00:00Z,2022-06-01T18:00:00Z,0
2013,UA,2022-06-01T17:00:00Z,2022-06-01T17:59:00Z,59
2013,DL,2022-06-01T18:00:00Z,2022-06-01T18:00:00Z,0
2013,EV,2022-06-01T18:00:00Z,2022-06-01T18:00:00Z,0
2013,WN,2022-06-01T17:00:00Z,2022-06-01T17:45:00Z,45
2013,EV,2022-06-01T18:00:00Z,2022-06-01T18:14:00Z,14
2013,US,2022-06-01T18:00:00Z,2022-06-01T18:15:00Z,15
2013,AA,2022-06-01T18:00:00Z,2022-06-01T18:00:00Z,0
2013,B6,2022-06-01T18:00:00Z,2022-06-01T18:15:00Z,15
2013,FL,2022-06-01T18:00:00Z,2022-06-01T18:14:00Z,14
2013,MQ,2022-06-01T18:00:00Z,2022-06-01T18:15:00Z,15
2013,EV,2022-06-01T18:00:00Z,2022-06-01T18:20:00Z,20
2013,MQ,2022-06-01T18:00:00Z,2022-06-01T18:25:00Z,25
2013,AA,2022-06-01T17:00:00Z,2022-06-01T17:45:00Z,45
2013,EV,2022-06-01T17:00:00Z,2022-06-01T17:36:00Z,36
2013,B6,2022-06-01T18:00:00Z,2022-06-01T18:20:00Z,20
2013,VX,2022-06-01T18:00:00Z,2022-06-01T18:25:00Z,25
2013,EV,2022-06-01T18:00:00Z,2022-06-01T18:29:00Z,29
2013,EV,2022-06-01T18:00:00Z,2022-06-01T18:28:00Z,28
2013,AA,2022-06-01T18:00:00Z,2022-06-01T18:30:00Z,30
2013,B6,2022-06-01T18:00:00Z,2022-06-01T18:30:00Z,30
2013,B6,2022-06-01T18:00:00Z,2022-06-01T18:39:00Z,39
2013,B6,2022-06-01T18:00:00Z,2022-06-01T18:40:00Z,40
2013,EV,2022-06-01T18:00:00Z,2022-06-01T18:41:00Z,41
2013,B6,2022-06-01T18:00:00Z,2022-06-01T18:40:00Z,40
2013,B6,2022-06-01T18:00:00Z,2022-06-01T18:40:00Z,40
2013,9E,2022-06-01T18:00:00Z,2022-06-01T18:45:00Z,45
2013,EV,2022-06-01T18:00:00Z,2022-06-01T18:28:00Z,28
2013,US,2022-06-01T18:00:00Z,2022-06-01T18:50:00Z,50
2013,UA,2022-06-01T18:00:00Z,2022-06-01T18:35:00Z,35
2013,DL,2022-06-01T18:00:00Z,2022-06-01T18:10:00Z,10
2013,EV,2022-06-01T18:00:00Z,2022-06-01T18:50:00Z,50
2013,AA,2022-06-01T18:00:00Z,2022-06-01T18:45:00Z,45
2013,B6,2022-06-01T18:00:00Z,2022-06-01T18:45:00Z,45
2013,MQ,2022-06-01T18:00:00Z,2022-06-01T18:50:00Z,50
2013,AA,2022-06-01T18:00:00Z,2022-06-01T18:45:00Z,45
2013,EV,2022-06-01T18:00:00Z,2022-06-01T18:59:00Z,59
2013,US,2022-06-01T19:00:00Z,2022-06-01T19:00:00Z,0
2013,UA,2022-06-01T18:00:00Z,2022-06-01T18:54:00Z,54
2013,EV,2022-06-01T18:00:00Z,2022-06-01T18:59:00Z,59
2013,B6,2022-06-01T18:00:00Z,2022-06-01T18:55:00Z,55
2013,EV,2022-06-01T19:00:00Z,2022-06-01T19:00:00Z,0
2013,UA,2022-06-01T18:00:00Z,2022-06-01T18:24:00Z,24
2013,DL,2022-06-01T18:00:00Z,2022-06-01T18:59:00Z,59
2013,US,2022-06-01T19:00:00Z,2022-06-01T19:00:00Z,0
2013,WN,2022-06-01T18:00:00Z,2022-06-01T18:55:00Z,55
2013,UA,2022-06-01T19:00:00Z,2022-06-01T19:01:00Z,1
2013,DL,2022-06-01T18:00:00Z,2022-06-01T18:59:00Z,59
2013,UA,2022-06-01T19:00:00Z,2022-06-01T19:00:00Z,0
2013,UA,2022-06-01T18:00:00Z,2022-06-01T18:56:00Z,56
2013,UA,2022-06-01T18:00:00Z,2022-06-01T18:55:00Z,55
2013,US,2022-06-01T18:00:00Z,2022-06-01T18:25:00Z,25
2013,MQ,2022-06-01T19:00:00Z,2022-06-01T19:10:00Z,10
2013,MQ,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,B6,2022-06-01T19:00:00Z,2022-06-01T19:10:00Z,10
2013,DL,2022-06-01T19:00:00Z,2022-06-01T19:15:00Z,15
2013,EV,2022-06-01T19:00:00Z,2022-06-01T19:15:00Z,15
2013,EV,2022-06-01T19:00:00Z,2022-06-01T19:00:00Z,0
2013,WN,2022-06-01T18:00:00Z,2022-06-01T18:55:00Z,55
2013,MQ,2022-06-01T19:00:00Z,2022-06-01T19:20:00Z,20
2013,AA,2022-06-01T19:00:00Z,2022-06-01T19:30:00Z,30
2013,UA,2022-06-01T17:00:00Z,2022-06-01T17:00:00Z,0
2013,UA,2022-06-01T18:00:00Z,2022-06-01T18:20:00Z,20
2013,B6,2022-06-01T19:00:00Z,2022-06-01T19:29:00Z,29
2013,DL,2022-06-01T19:00:00Z,2022-06-01T19:26:00Z,26
2013,EV,2022-06-01T19:00:00Z,2022-06-01T19:35:00Z,35
2013,EV,2022-06-01T19:00:00Z,2022-06-01T19:30:00Z,30
2013,EV,2022-06-01T19:00:00Z,2022-06-01T19:30:00Z,30
2013,DL,2022-06-01T19:00:00Z,2022-06-01T19:33:00Z,33
2013,MQ,2022-06-01T19:00:00Z,2022-06-01T19:20:00Z,20
2013,UA,2022-06-01T19:00:00Z,2022-06-01T19:35:00Z,35
2013,UA,2022-06-01T19:00:00Z,2022-06-01T19:30:00Z,30
2013,UA,2022-06-01T19:00:00Z,2022-06-01T19:22:00Z,22
2013,DL,2022-06-01T19:00:00Z,2022-06-01T19:45:00Z,45
2013,EV,2022-06-01T19:00:00Z,2022-06-01T19:36:00Z,36
2013,EV,2022-06-01T19:00:00Z,2022-06-01T19:35:00Z,35
2013,B6,2022-06-01T19:00:00Z,2022-06-01T19:40:00Z,40
2013,DL,2022-06-01T19:00:00Z,2022-06-01T19:45:00Z,45
2013,US,2022-06-01T19:00:00Z,2022-06-01T19:45:00Z,45
2013,FL,2022-06-01T19:00:00Z,2022-06-01T19:40:00Z,40
2013,DL,2022-06-01T19:00:00Z,2022-06-01T19:40:00Z,40
2013,9E,2022-06-01T19:00:00Z,2022-06-01T19:45:00Z,45
2013,MQ,2022-06-01T19:00:00Z,2022-06-01T19:50:00Z,50
2013,UA,2022-06-01T19:00:00Z,2022-06-01T19:50:00Z,50
2013,UA,2022-06-01T17:00:00Z,2022-06-01T17:08:00Z,8
2013,UA,2022-06-01T19:00:00Z,2022-06-01T19:30:00Z,30
2013,FL,2022-06-01T19:00:00Z,2022-06-01T19:25:00Z,25
2013,MQ,2022-06-01T19:00:00Z,2022-06-01T19:50:00Z,50
2013,B6,2022-06-01T19:00:00Z,2022-06-01T19:46:00Z,46
2013,9E,2022-06-01T19:00:00Z,2022-06-01T19:50:00Z,50
2013,B6,2022-06-01T18:00:00Z,2022-06-01T18:30:00Z,30
2013,UA,2022-06-01T19:00:00Z,2022-06-01T19:30:00Z,30
2013,B6,2022-06-01T19:00:00Z,2022-06-01T19:55:00Z,55
2013,9E,2022-06-01T19:00:00Z,2022-06-01T19:59:00Z,59
2013,AA,2022-06-01T20:00:00Z,2022-06-01T20:00:00Z,0
2013,US,2022-06-01T20:00:00Z,2022-06-01T20:00:00Z,0
2013,DL,2022-06-01T19:00:00Z,2022-06-01T19:50:00Z,50
2013,UA,2022-06-01T19:00:00Z,2022-06-01T19:51:00Z,51
2013,EV,2022-06-01T18:00:00Z,2022-06-01T18:59:00Z,59
2013,AA,2022-06-01T19:00:00Z,2022-06-01T19:55:00Z,55
2013,EV,2022-06-01T19:00:00Z,2022-06-01T19:54:00Z,54
2013,B6,2022-06-01T19:00:00Z,2022-06-01T19:55:00Z,55
2013,B6,2022-06-01T19:00:00Z,2022-06-01T19:57:00Z,57
2013,9E,2022-06-01T20:00:00Z,2022-06-01T20:05:00Z,5
2013,B6,2022-06-01T19:00:00Z,2022-06-01T19:59:00Z,59
2013,DL,2022-06-01T19:00:00Z,2022-06-01T19:59:00Z,59
2013,DL,2022-06-01T20:00:00Z,2022-06-01T20:00:00Z,0
2013,MQ,2022-06-01T20:00:00Z,2022-06-01T20:00:00Z,0
2013,UA,2022-06-01T19:00:00Z,2022-06-01T19:59:00Z,59
2013,B6,2022-06-01T19:00:00Z,2022-06-01T19:57:00Z,57
2013,9E,2022-06-01T20:00:00Z,2022-06-01T20:00:00Z,0
2013,AA,2022-06-01T19:00:00Z,2022-06-01T19:55:00Z,55
2013,EV,2022-06-01T20:00:00Z,2022-06-01T20:10:00Z,10
2013,B6,2022-06-01T19:00:00Z,2022-06-01T19:59:00Z,59
2013,US,2022-06-01T20:00:00Z,2022-06-01T20:00:00Z,0
2013,EV,2022-06-01T20:00:00Z,2022-06-01T20:10:00Z,10
2013,MQ,2022-06-01T20:00:00Z,2022-06-01T20:10:00Z,10
2013,MQ,2022-06-01T19:00:00Z,2022-06-01T19:45:00Z,45
2013,UA,2022-06-01T20:00:00Z,2022-06-01T20:00:00Z,0
2013,UA,2022-06-01T20:00:00Z,2022-06-01T20:12:00Z,12
2013,AA,2022-06-01T20:00:00Z,2022-06-01T20:05:00Z,5
2013,DL,2022-06-01T20:00:00Z,2022-06-01T20:08:00Z,8
2013,MQ,2022-06-01T20:00:00Z,2022-06-01T20:10:00Z,10
2013,B6,2022-06-01T20:00:00Z,2022-06-01T20:20:00Z,20
2013,UA,2022-06-01T20:00:00Z,2022-06-01T20:06:00Z,6
2013,B6,2022-06-01T19:00:00Z,2022-06-01T19:59:00Z,59
2013,US,2022-06-01T20:00:00Z,2022-06-01T20:30:00Z,30
2013,MQ,2022-06-01T20:00:00Z,2022-06-01T20:25:00Z,25
2013,UA,2022-06-01T20:00:00Z,2022-06-01T20:01:00Z,1
2013,AA,2022-06-01T19:00:00Z,2022-06-01T19:50:00Z,50
2013,UA,2022-06-01T20:00:00Z,2022-06-01T20:21:00Z,21
2013,B6,2022-06-01T20:00:00Z,2022-06-01T20:30:00Z,30
2013,EV,2022-06-01T20:00:00Z,2022-06-01T20:29:00Z,29
2013,EV,2022-06-01T20:00:00Z,2022-06-01T20:29:00Z,29
2013,AA,2022-06-01T20:00:00Z,2022-06-01T20:30:00Z,30
2013,9E,2022-06-01T20:00:00Z,2022-06-01T20:35:00Z,35
2013,DL,2022-06-01T20:00:00Z,2022-06-01T20:30:00Z,30
2013,9E,2022-06-01T20:00:00Z,2022-06-01T20:35:00Z,35
2013,MQ,2022-06-01T20:00:00Z,2022-06-01T20:30:00Z,30
2013,AA,2022-06-01T20:00:00Z,2022-06-01T20:30:00Z,30
2013,EV,2022-06-01T20:00:00Z,2022-06-01T20:29:00Z,29
2013,AA,2022-06-01T20:00:00Z,2022-06-01T20:35:00Z,35
2013,WN,2022-06-01T20:00:00Z,2022-06-01T20:35:00Z,35
2013,DL,2022-06-01T20:00:00Z,2022-06-01T20:40:00Z,40
2013,MQ,2022-06-01T20:00:00Z,2022-06-01T20:15:00Z,15
2013,AA,2022-06-01T20:00:00Z,2022-06-01T20:45:00Z,45
2013,MQ,2022-06-01T20:00:00Z,2022-06-01T20:10:00Z,10
2013,EV,2022-06-01T20:00:00Z,2022-06-01T20:48:00Z,48
2013,B6,2022-06-01T20:00:00Z,2022-06-01T20:45:00Z,45
2013,UA,2022-06-01T20:00:00Z,2022-06-01T20:42:00Z,42
2013,DL,2022-06-01T20:00:00Z,2022-06-01T20:45:00Z,45
2013,DL,2022-06-01T20:00:00Z,2022-06-01T20:45:00Z,45
2013,DL,2022-06-01T20:00:00Z,2022-06-01T20:45:00Z,45
2013,AA,2022-06-01T20:00:00Z,2022-06-01T20:50:00Z,50
2013,UA,2022-06-01T20:00:00Z,2022-06-01T20:29:00Z,29
2013,EV,2022-06-01T19:00:00Z,2022-06-01T19:56:00Z,56
2013,UA,2022-06-01T20:00:00Z,2022-06-01T20:45:00Z,45
2013,DL,2022-06-01T20:00:00Z,2022-06-01T20:55:00Z,55
2013,DL,2022-06-01T20:00:00Z,2022-06-01T20:45:00Z,45
2013,UA,2022-06-01T20:00:00Z,2022-06-01T20:55:00Z,55
2013,9E,2022-06-01T20:00:00Z,2022-06-01T20:35:00Z,35
2013,US,2022-06-01T20:00:00Z,2022-06-01T20:59:00Z,59
2013,MQ,2022-06-01T21:00:00Z,2022-06-01T21:00:00Z,0
2013,DL,2022-06-01T21:00:00Z,2022-06-01T21:00:00Z,0
2013,AA,2022-06-01T21:00:00Z,2022-06-01T21:00:00Z,0
2013,B6,2022-06-01T21:00:00Z,2022-06-01T21:00:00Z,0
2013,US,2022-06-01T21:00:00Z,2022-06-01T21:00:00Z,0
2013,UA,2022-06-01T20:00:00Z,2022-06-01T20:25:00Z,25
2013,9E,2022-06-01T20:00:00Z,2022-06-01T20:57:00Z,57
2013,AA,2022-06-01T21:00:00Z,2022-06-01T21:00:00Z,0
2013,UA,2022-06-01T21:00:00Z,2022-06-01T21:00:00Z,0
2013,WN,2022-06-01T20:00:00Z,2022-06-01T20:55:00Z,55
2013,DL,2022-06-01T21:00:00Z,2022-06-01T21:00:00Z,0
2013,9E,2022-06-01T21:00:00Z,2022-06-01T21:00:00Z,0
2013,B6,2022-06-01T21:00:00Z,2022-06-01T21:00:00Z,0
2013,UA,2022-06-01T20:00:00Z,2022-06-01T20:40:00Z,40
2013,DL,2022-06-01T20:00:00Z,2022-06-01T20:45:00Z,45
2013,DL,2022-06-01T21:00:00Z,2022-06-01T21:00:00Z,0
2013,EV,2022-06-01T21:00:00Z,2022-06-01T21:04:00Z,4
2013,UA,2022-06-01T21:00:00Z,2022-06-01T21:05:00Z,5
2013,EV,2022-06-01T21:00:00Z,2022-06-01T21:05:00Z,5
2013,DL,2022-06-01T21:00:00Z,2022-06-01T21:05:00Z,5
2013,9E,2022-06-01T21:00:00Z,2022-06-01T21:00:00Z,0
